taxi_id_a,taxi_id_b,first_met_at
20000492,20000610,2013-10-21 18:19:24
20000142,20000239,2013-10-21 18:23:50
20000118,20000216,2013-10-21 18:47:43
20000186,20000904,2013-10-21 19:12:09
20000156,20000398,2013-10-21 19:14:36
20000186,20000675,2013-10-21 19:19:56
20000055,20000616,2013-10-21 19:23:51
20000624,20000648,2013-10-21 20:17:41
20000500,20000577,2013-10-21 20:51:28
20000014,20000603,2013-10-21 21:15:41
20000305,20000332,2013-10-21 21:23:35
20000005,20000517,2013-10-21 21:55:14
20000231,20000285,2013-10-21 21:58:48
20000038,20000424,2013-10-21 21:59:17
20000269,20000569,2013-10-21 22:11:47
20000216,20000431,2013-10-21 22:41:07
20000503,20000621,2013-10-21 23:09:41
20000224,20000249,2013-10-22 00:40:22
20000492,20000621,2013-10-22 00:42:38
20000276,20000577,2013-10-22 03:56:48
20000036,20000116,2013-10-22 07:07:51
20000094,20000206,2013-10-22 07:25:36
20000328,20000345,2013-10-22 07:50:04
20000010,20000607,2013-10-22 07:51:15
20000484,20000640,2013-10-22 07:56:31
20000111,20000222,2013-10-22 07:56:34
20000074,20000682,2013-10-22 07:57:40
20000281,20000332,2013-10-22 07:57:46
20000332,20000561,2013-10-22 08:03:03
20000327,20000332,2013-10-22 08:05:17
20000272,20000449,2013-10-22 08:07:41
20000492,20000539,2013-10-22 08:07:53
20000341,20000589,2013-10-22 08:10:38
20000364,20000419,2013-10-22 08:10:43
20000503,20000598,2013-10-22 08:11:23
20000352,20000623,2013-10-22 08:15:46
20000446,20000682,2013-10-22 08:16:40
20000446,20000619,2013-10-22 08:20:08
20000050,20000391,2013-10-22 08:20:27
20000344,20000391,2013-10-22 08:25:12
20000280,20000502,2013-10-22 08:26:49
20000387,20000389,2013-10-22 08:31:14
20000409,20000419,2013-10-22 08:31:29
20000523,20000589,2013-10-22 08:34:14
20000031,20000523,2013-10-22 08:34:26
20000260,20000403,2013-10-22 08:35:34
20000174,20000695,2013-10-22 08:43:23
20000391,20000685,2013-10-22 08:45:35
20000423,20000500,2013-10-22 08:49:33
20000315,20000500,2013-10-22 08:50:34
20000027,20000669,2013-10-22 08:51:12
20000454,20000574,2013-10-22 08:51:38
20000009,20000571,2013-10-22 08:55:29
20000468,20000492,2013-10-22 08:55:38
20000410,20000529,2013-10-22 08:59:55
20000196,20000598,2013-10-22 09:01:42
20000167,20000289,2013-10-22 09:11:56
20000245,20000626,2013-10-22 09:17:28
20000157,20000449,2013-10-22 09:18:14
20000023,20000114,2013-10-22 09:18:49
20000009,20000111,2013-10-22 09:19:19
20000060,20000662,2013-10-22 09:21:03
20000105,20000224,2013-10-22 09:27:44
20000066,20000113,2013-10-22 09:29:08
20000072,20000216,2013-10-22 09:29:52
20000449,20000688,2013-10-22 09:37:11
20000157,20000518,2013-10-22 09:52:04
20000080,20000105,2013-10-22 09:55:48
20000005,20000500,2013-10-22 09:55:50
20000594,20000658,2013-10-22 09:56:25
20000151,20000332,2013-10-22 09:57:46
20000255,20000497,2013-10-22 10:01:15
20000213,20000424,2013-10-22 10:05:26
20000226,20000429,2013-10-22 10:08:00
20000081,20000395,2013-10-22 10:08:27
20000443,20000623,2013-10-22 10:11:18
20000094,20000226,2013-10-22 10:14:44
20000281,20000477,2013-10-22 10:19:59
20000057,20000681,2013-10-22 10:33:57
20000267,20000364,2013-10-22 10:35:35
20000077,20000463,2013-10-22 10:39:14
20000410,20000517,2013-10-22 10:47:18
20000319,20000349,2013-10-22 10:49:54
20000423,20000455,2013-10-22 10:55:05
20000246,20000617,2013-10-22 11:07:21
20000409,20000424,2013-10-22 11:09:15
20000072,20000431,2013-10-22 11:13:10
20000250,20000321,2013-10-22 11:14:38
20000250,20000546,2013-10-22 11:28:08
20000449,20000572,2013-10-22 11:34:15
20000521,20000548,2013-10-22 11:39:40
20000432,20000495,2013-10-22 11:46:06
20000187,20000500,2013-10-22 11:48:53
20000285,20000686,2013-10-22 11:50:23
20000484,20000589,2013-10-22 11:52:26
20000021,20000541,2013-10-22 11:53:39
20000138,20000686,2013-10-22 11:55:24
20000085,20000332,2013-10-22 11:58:16
20000085,20000376,2013-10-22 11:59:01
20000151,20000517,2013-10-22 12:01:27
20000161,20000648,2013-10-22 12:02:10
20000007,20000347,2013-10-22 12:02:14
20000338,20000663,2013-10-22 12:16:01
20000596,20000675,2013-10-22 12:20:32
20000324,20000672,2013-10-22 12:26:06
20000504,20000653,2013-10-22 12:28:56
20000250,20000540,2013-10-22 12:29:14
20000324,20000540,2013-10-22 12:30:34
20000055,20000229,2013-10-22 12:41:33
20000426,20000688,2013-10-22 12:42:10
20000042,20000356,2013-10-22 12:44:02
20000247,20000440,2013-10-22 12:45:11
20000328,20000672,2013-10-22 12:47:40
20000254,20000482,2013-10-22 12:51:21
20000286,20000325,2013-10-22 12:54:24
20000272,20000502,2013-10-22 12:55:12
20000084,20000303,2013-10-22 12:57:27
20000174,20000304,2013-10-22 12:58:01
20000353,20000626,2013-10-22 13:02:09
20000041,20000569,2013-10-22 13:11:49
20000346,20000395,2013-10-22 13:16:56
20000285,20000403,2013-10-22 13:17:49
20000235,20000574,2013-10-22 13:21:48
20000331,20000429,2013-10-22 13:22:32
20000151,20000395,2013-10-22 13:23:12
20000002,20000031,2013-10-22 13:23:30
20000072,20000484,2013-10-22 13:25:34
20000051,20000663,2013-10-22 13:25:46
20000360,20000607,2013-10-22 13:28:26
20000015,20000272,2013-10-22 13:32:33
20000464,20000621,2013-10-22 13:40:05
20000393,20000472,2013-10-22 13:43:41
20000173,20000560,2013-10-22 13:45:04
20000054,20000308,2013-10-22 13:45:15
20000330,20000904,2013-10-22 13:47:31
20000009,20000086,2013-10-22 13:49:42
20000146,20000334,2013-10-22 13:49:47
20000560,20000669,2013-10-22 13:50:18
20000296,20000516,2013-10-22 13:53:03
20000387,20000554,2013-10-22 13:54:25
20000104,20000188,2013-10-22 14:00:55
20000195,20000256,2013-10-22 14:01:26
20000099,20000217,2013-10-22 14:06:03
20000167,20000480,2013-10-22 14:10:53
20000216,20000502,2013-10-22 14:13:36
20000257,20000268,2013-10-22 14:19:41
20000053,20000094,2013-10-22 14:22:32
20000252,20000397,2013-10-22 14:23:04
20000245,20000606,2013-10-22 14:24:29
20000057,20000296,2013-10-22 14:27:02
20000080,20000271,2013-10-22 14:30:39
20000195,20000424,2013-10-22 14:33:55
20000611,20000681,2013-10-22 14:35:32
20000051,20000513,2013-10-22 14:37:14
20000192,20000516,2013-10-22 14:39:11
20000153,20000464,2013-10-22 14:39:12
20000026,20000680,2013-10-22 14:41:18
20000268,20000618,2013-10-22 14:46:15
20000329,20000669,2013-10-22 14:50:57
20000333,20000595,2013-10-22 15:06:05
20000047,20000681,2013-10-22 15:12:21
20000058,20000285,2013-10-22 15:15:27
20000307,20000547,2013-10-22 15:19:20
20000146,20000562,2013-10-22 15:29:13
20000276,20000455,2013-10-22 15:30:13
20000098,20000600,2013-10-22 15:31:52
20000041,20000619,2013-10-22 15:31:58
20000118,20000676,2013-10-22 15:39:47
20000206,20000509,2013-10-22 15:39:58
20000166,20000600,2013-10-22 15:50:53
20000487,20000648,2013-10-22 15:52:55
20000126,20000450,2013-10-22 15:53:51
20000118,20000138,2013-10-22 16:07:16
20000189,20000392,2013-10-22 16:08:04
20000370,20000392,2013-10-22 16:08:19
20000189,20000370,2013-10-22 16:08:23
20000268,20000424,2013-10-22 16:12:04
20000285,20000664,2013-10-22 16:15:31
20000247,20000562,2013-10-22 16:16:56
20000224,20000340,2013-10-22 16:27:23
20000040,20000672,2013-10-22 16:29:49
20000094,20000380,2013-10-22 16:30:39
20000192,20000380,2013-10-22 16:36:09
20000297,20000565,2013-10-22 16:43:39
20000198,20000370,2013-10-22 16:47:41
20000331,20000440,2013-10-22 16:52:39
20000047,20000308,2013-10-22 16:57:03
20000198,20000395,2013-10-22 16:57:11
20000198,20000360,2013-10-22 17:01:26
20000325,20000488,2013-10-22 17:04:25
20000451,20000668,2013-10-22 17:05:19
20000039,20000328,2013-10-22 17:10:05
20000440,20000497,2013-10-22 17:12:07
20000048,20000903,2013-10-22 17:13:27
20000038,20000616,2013-10-22 17:17:39
20000347,20000577,2013-10-22 17:19:00
20000014,20000018,2013-10-22 17:24:55
20000017,20000107,2013-10-22 17:28:30
20000151,20000352,2013-10-22 17:36:13
20000163,20000352,2013-10-22 17:40:02
20000074,20000549,2013-10-22 17:41:58
20000189,20000565,2013-10-22 17:45:48
20000281,20000340,2013-10-22 17:46:32
20000179,20000902,2013-10-22 17:46:47
20000129,20000332,2013-10-22 17:48:14
20000099,20000207,2013-10-22 17:49:32
20000068,20000549,2013-10-22 17:51:15
20000247,20000341,2013-10-22 17:51:41
20000351,20000900,2013-10-22 17:52:54
20000060,20000440,2013-10-22 17:52:58
20000129,20000315,2013-10-22 17:55:11
20000057,20000621,2013-10-22 17:56:24
20000048,20000338,2013-10-22 17:57:32
20000480,20000529,2013-10-22 18:03:32
20000001,20000345,2013-10-22 18:08:34
20000245,20000431,2013-10-22 18:08:45
20000216,20000410,2013-10-22 18:11:04
20000154,20000156,2013-10-22 18:18:05
20000075,20000560,2013-10-22 18:18:28
20000377,20000606,2013-10-22 18:19:33
20000039,20000560,2013-10-22 18:24:46
20000050,20000675,2013-10-22 18:27:18
20000138,20000591,2013-10-22 18:41:31
20000146,20000367,2013-10-22 18:49:57
20000128,20000156,2013-10-22 18:54:24
20000128,20000481,2013-10-22 19:00:19
20000326,20000343,2013-10-22 19:38:13
20000140,20000364,2013-10-22 19:45:00
20000325,20000904,2013-10-22 20:16:55
20000424,20000688,2013-10-22 20:24:36
20000108,20000325,2013-10-22 20:49:44
20000483,20000561,2013-10-22 20:50:02
20000337,20000483,2013-10-22 20:51:03
20000337,20000561,2013-10-22 20:51:32
20000256,20000326,2013-10-22 20:54:43
20000463,20000632,2013-10-22 20:55:36
20000297,20000337,2013-10-22 20:56:21
20000038,20000345,2013-10-22 21:01:39
20000038,20000624,2013-10-22 21:03:04
20000345,20000486,2013-10-22 21:05:57
20000038,20000356,2013-10-22 21:06:19
20000280,20000525,2013-10-22 21:09:18
20000249,20000321,2013-10-22 21:10:09
20000327,20000381,2013-10-22 21:12:28
20000053,20000520,2013-10-22 21:33:23
20000356,20000561,2013-10-22 21:42:37
20000344,20000569,2013-10-22 23:36:52
20000179,20000688,2013-10-23 00:36:34
20000252,20000678,2013-10-23 02:06:23
20000031,20000603,2013-10-23 02:22:48
20000332,20000904,2013-10-23 04:19:08
20000027,20000154,2013-10-23 04:38:50
20000229,20000589,2013-10-23 05:18:13
20000233,20000279,2013-10-23 06:17:17
20000280,20000547,2013-10-23 07:15:42
20000206,20000314,2013-10-23 07:28:57
20000151,20000311,2013-10-23 07:40:20
20000068,20000245,2013-10-23 07:51:40
20000180,20000508,2013-10-23 08:00:03
20000482,20000483,2013-10-23 08:00:43
20000023,20000578,2013-10-23 08:07:01
20000507,20000605,2013-10-23 08:26:33
20000513,20000534,2013-10-23 08:36:32
20000346,20000472,2013-10-23 08:39:12
20000421,20000435,2013-10-23 08:41:55
20000036,20000435,2013-10-23 08:46:11
20000222,20000460,2013-10-23 08:52:10
20000440,20000561,2013-10-23 08:53:42
20000177,20000542,2013-10-23 08:53:53
20000207,20000345,2013-10-23 08:57:54
20000128,20000205,2013-10-23 08:59:27
20000040,20000460,2013-10-23 09:00:41
20000004,20000041,2013-10-23 09:01:43
20000255,20000330,2013-10-23 09:22:09
20000216,20000676,2013-10-23 09:29:11
20000250,20000331,2013-10-23 09:29:44
20000205,20000611,2013-10-23 09:39:46
20000269,20000565,2013-10-23 09:44:09
20000197,20000504,2013-10-23 09:45:40
20000397,20000671,2013-10-23 09:56:36
20000547,20000572,2013-10-23 09:56:55
20000345,20000460,2013-10-23 09:57:01
20000012,20000460,2013-10-23 09:58:16
20000276,20000576,2013-10-23 09:59:59
20000041,20000674,2013-10-23 10:03:24
20000112,20000123,2013-10-23 10:06:28
20000086,20000344,2013-10-23 10:10:55
20000126,20000540,2013-10-23 10:33:06
20000041,20000128,2013-10-23 10:40:36
20000347,20000468,2013-10-23 10:49:40
20000315,20000435,2013-10-23 11:05:02
20000037,20000197,2013-10-23 11:07:56
20000195,20000226,2013-10-23 11:16:10
20000113,20000362,2013-10-23 11:19:38
20000057,20000138,2013-10-23 11:21:16
20000180,20000648,2013-10-23 11:27:31
20000450,20000591,2013-10-23 11:35:48
20000516,20000695,2013-10-23 11:39:36
20000128,20000308,2013-10-23 11:42:05
20000254,20000397,2013-10-23 11:51:33
20000031,20000397,2013-10-23 11:52:49
20000007,20000085,2013-10-23 11:54:17
20000077,20000161,2013-10-23 12:04:25
20000546,20000594,2013-10-23 12:09:37
20000156,20000482,2013-10-23 12:20:08
20000116,20000136,2013-10-23 12:26:10
20000452,20000467,2013-10-23 12:27:06
20000331,20000424,2013-10-23 12:39:18
20000331,20000349,2013-10-23 12:39:37
20000363,20000397,2013-10-23 12:46:54
20000167,20000625,2013-10-23 12:50:24
20000009,20000663,2013-10-23 12:56:22
20000398,20000612,2013-10-23 13:02:46
20000123,20000230,2013-10-23 13:03:34
20000055,20000199,2013-10-23 13:08:07
20000083,20000242,2013-10-23 13:14:39
20000517,20000577,2013-10-23 13:26:07
20000075,20000197,2013-10-23 13:44:51
20000215,20000431,2013-10-23 13:46:19
20000093,20000669,2013-10-23 13:50:55
20000038,20000688,2013-10-23 14:07:43
20000408,20000589,2013-10-23 14:08:51
20000252,20000529,2013-10-23 14:12:03
20000086,20000272,2013-10-23 14:15:55
20000038,20000561,2013-10-23 14:16:42
20000038,20000349,2013-10-23 14:16:54
20000434,20000571,2013-10-23 14:21:38
20000054,20000407,2013-10-23 14:30:07
20000514,20000676,2013-10-23 14:34:55
20000215,20000576,2013-10-23 14:35:45
20000342,20000391,2013-10-23 14:38:45
20000453,20000557,2013-10-23 14:41:34
20000119,20000470,2013-10-23 15:08:41
20000086,20000483,2013-10-23 15:09:50
20000086,20000325,2013-10-23 15:10:35
20000325,20000554,2013-10-23 15:11:24
20000081,20000663,2013-10-23 15:12:33
20000497,20000668,2013-10-23 15:14:36
20000360,20000554,2013-10-23 15:16:29
20000116,20000362,2013-10-23 15:19:34
20000112,20000480,2013-10-23 15:32:14
20000047,20000112,2013-10-23 15:35:27
20000380,20000381,2013-10-23 15:36:55
20000488,20000605,2013-10-23 15:39:55
20000239,20000311,2013-10-23 15:43:30
20000273,20000338,2013-10-23 15:43:55
20000053,20000612,2013-10-23 15:44:22
20000434,20000675,2013-10-23 15:44:45
20000163,20000541,2013-10-23 15:45:38
20000154,20000239,2013-10-23 15:45:49
20000319,20000398,2013-10-23 15:46:32
20000108,20000900,2013-10-23 15:46:45
20000040,20000320,2013-10-23 15:47:10
20000180,20000431,2013-10-23 15:52:22
20000243,20000367,2013-10-23 15:52:52
20000156,20000250,2013-10-23 16:03:28
20000230,20000315,2013-10-23 16:08:14
20000067,20000329,2013-10-23 16:11:06
20000380,20000395,2013-10-23 16:12:25
20000460,20000687,2013-10-23 16:12:51
20000158,20000562,2013-10-23 16:15:06
20000111,20000294,2013-10-23 16:16:22
20000213,20000520,2013-10-23 16:16:34
20000294,20000311,2013-10-23 16:16:47
20000347,20000678,2013-10-23 16:18:04
20000213,20000569,2013-10-23 16:20:09
20000226,20000297,2013-10-23 16:27:44
20000347,20000600,2013-10-23 16:27:49
20000472,20000521,2013-10-23 16:29:42
20000040,20000571,2013-10-23 16:45:03
20000243,20000608,2013-10-23 16:46:39
20000192,20000557,2013-10-23 16:47:11
20000482,20000604,2013-10-23 16:59:19
20000077,20000419,2013-10-23 17:08:07
20000431,20000562,2013-10-23 17:25:30
20000328,20000547,2013-10-23 17:26:30
20000321,20000386,2013-10-23 17:30:23
20000048,20000345,2013-10-23 17:30:32
20000419,20000463,2013-10-23 17:31:00
20000249,20000612,2013-10-23 17:41:24
20000026,20000305,2013-10-23 17:47:18
20000119,20000535,2013-10-23 17:55:59
20000129,20000294,2013-10-23 17:57:19
20000021,20000136,2013-10-23 18:04:23
20000600,20000667,2013-10-23 18:04:51
20000482,20000494,2013-10-23 18:05:56
20000136,20000281,2013-10-23 18:07:51
20000042,20000517,2013-10-23 18:09:24
20000015,20000207,2013-10-23 18:19:16
20000360,20000900,2013-10-23 18:28:07
20000453,20000529,2013-10-23 18:28:19
20000108,20000604,2013-10-23 18:30:12
20000403,20000549,2013-10-23 18:34:26
20000604,20000607,2013-10-23 18:35:54
20000481,20000633,2013-10-23 18:48:40
20000005,20000480,2013-10-23 18:51:07
20000276,20000594,2013-10-23 18:51:44
20000066,20000506,2013-10-23 18:57:00
20000050,20000067,2013-10-23 19:01:15
20000206,20000665,2013-10-23 19:06:18
20000093,20000595,2013-10-23 19:43:36
20000410,20000518,2013-10-23 19:57:44
20000273,20000328,2013-10-23 19:59:12
20000053,20000426,2013-10-23 20:09:49
20000252,20000388,2013-10-23 20:37:57
20000263,20000267,2013-10-23 20:54:01
20000109,20000525,2013-10-23 20:57:48
20000199,20000651,2013-10-23 20:59:29
20000233,20000596,2013-10-23 23:21:22
20000038,20000671,2013-10-24 01:27:30
20000005,20000450,2013-10-24 02:20:34
20000561,20000624,2013-10-24 03:54:05
20000258,20000307,2013-10-24 06:09:08
20000187,20000525,2013-10-24 06:12:23
20000071,20000226,2013-10-24 06:58:01
20000051,20000424,2013-10-24 06:58:59
20000166,20000258,2013-10-24 07:19:32
20000060,20000261,2013-10-24 07:20:29
20000013,20000342,2013-10-24 07:48:50
20000345,20000576,2013-10-24 07:58:19
20000497,20000561,2013-10-24 07:59:45
20000174,20000338,2013-10-24 08:04:04
20000324,20000595,2013-10-24 08:15:23
20000092,20000324,2013-10-24 08:24:52
20000009,20000036,2013-10-24 08:31:39
20000303,20000429,2013-10-24 08:37:17
20000086,20000172,2013-10-24 08:37:31
20000008,20000268,2013-10-24 08:47:11
20000005,20000546,2013-10-24 08:53:54
20000342,20000465,2013-10-24 08:58:01
20000123,20000675,2013-10-24 09:00:32
20000435,20000674,2013-10-24 09:01:54
20000085,20000435,2013-10-24 09:02:09
20000435,20000572,2013-10-24 09:02:54
20000159,20000578,2013-10-24 09:03:43
20000163,20000672,2013-10-24 09:03:47
20000085,20000572,2013-10-24 09:05:10
20000177,20000410,2013-10-24 09:05:12
20000163,20000606,2013-10-24 09:05:17
20000484,20000672,2013-10-24 09:05:59
20000093,20000668,2013-10-24 09:06:10
20000484,20000682,2013-10-24 09:06:59
20000451,20000572,2013-10-24 09:07:44
20000451,20000589,2013-10-24 09:09:13
20000083,20000280,2013-10-24 09:14:57
20000174,20000904,2013-10-24 09:20:12
20000315,20000391,2013-10-24 09:20:55
20000495,20000600,2013-10-24 09:23:59
20000114,20000352,2013-10-24 09:29:21
20000114,20000675,2013-10-24 09:29:21
20000352,20000675,2013-10-24 09:29:22
20000092,20000360,2013-10-24 09:29:59
20000376,20000675,2013-10-24 09:30:22
20000188,20000342,2013-10-24 09:34:33
20000109,20000547,2013-10-24 09:37:03
20000397,20000574,2013-10-24 09:43:03
20000187,20000443,2013-10-24 09:47:12
20000380,20000634,2013-10-24 09:47:24
20000332,20000634,2013-10-24 09:48:23
20000080,20000486,2013-10-24 09:48:24
20000443,20000549,2013-10-24 09:53:27
20000268,20000608,2013-10-24 09:55:47
20000136,20000663,2013-10-24 10:14:15
20000107,20000514,2013-10-24 10:16:31
20000341,20000443,2013-10-24 10:18:58
20000199,20000684,2013-10-24 10:30:20
20000083,20000315,2013-10-24 10:30:53
20000075,20000653,2013-10-24 10:31:58
20000032,20000075,2013-10-24 10:33:28
20000032,20000653,2013-10-24 10:33:31
20000257,20000682,2013-10-24 10:34:22
20000112,20000363,2013-10-24 10:35:09
20000261,20000904,2013-10-24 10:48:08
20000352,20000521,2013-10-24 10:50:26
20000092,20000136,2013-10-24 10:54:34
20000113,20000207,2013-10-24 11:00:33
20000128,20000429,2013-10-24 11:00:57
20000256,20000499,2013-10-24 11:02:55
20000074,20000521,2013-10-24 11:06:13
20000050,20000330,2013-10-24 11:06:45
20000250,20000434,2013-10-24 11:07:09
20000434,20000676,2013-10-24 11:08:59
20000326,20000648,2013-10-24 11:14:39
20000345,20000697,2013-10-24 11:31:17
20000500,20000503,2013-10-24 11:36:53
20000166,20000216,2013-10-24 11:39:57
20000500,20000509,2013-10-24 11:42:40
20000640,20000695,2013-10-24 11:47:53
20000370,20000674,2013-10-24 11:52:50
20000549,20000562,2013-10-24 11:55:43
20000113,20000386,2013-10-24 11:56:59
20000027,20000548,2013-10-24 12:00:24
20000093,20000254,2013-10-24 12:00:58
20000504,20000676,2013-10-24 12:10:54
20000163,20000517,2013-10-24 12:11:52
20000047,20000480,2013-10-24 12:19:17
20000126,20000304,2013-10-24 12:20:50
20000195,20000314,2013-10-24 12:22:41
20000092,20000314,2013-10-24 12:25:25
20000092,20000482,2013-10-24 12:25:55
20000138,20000239,2013-10-24 12:29:04
20000086,20000349,2013-10-24 12:43:36
20000048,20000600,2013-10-24 12:45:23
20000042,20000272,2013-10-24 13:04:24
20000272,20000623,2013-10-24 13:08:53
20000027,20000476,2013-10-24 13:25:46
20000142,20000554,2013-10-24 13:31:14
20000499,20000612,2013-10-24 13:32:13
20000105,20000216,2013-10-24 13:37:40
20000207,20000289,2013-10-24 13:43:18
20000186,20000206,2013-10-24 13:47:24
20000364,20000513,2013-10-24 13:50:16
20000197,20000268,2013-10-24 13:59:02
20000114,20000197,2013-10-24 13:59:12
20000041,20000245,2013-10-24 14:02:56
20000012,20000108,2013-10-24 14:03:40
20000021,20000118,2013-10-24 14:03:50
20000001,20000331,2013-10-24 14:17:37
20000383,20000484,2013-10-24 14:28:00
20000222,20000454,2013-10-24 14:31:59
20000013,20000900,2013-10-24 14:32:24
20000023,20000142,2013-10-24 14:40:45
20000495,20000662,2013-10-24 14:51:45
20000513,20000653,2013-10-24 14:53:26
20000085,20000452,2013-10-24 14:55:36
20000247,20000423,2013-10-24 14:56:53
20000192,20000634,2013-10-24 15:06:05
20000303,20000349,2013-10-24 15:08:13
20000589,20000697,2013-10-24 15:18:41
20000159,20000697,2013-10-24 15:19:16
20000005,20000697,2013-10-24 15:19:31
20000360,20000648,2013-10-24 15:20:39
20000389,20000572,2013-10-24 15:28:56
20000055,20000073,2013-10-24 15:42:11
20000073,20000465,2013-10-24 15:46:14
20000465,20000572,2013-10-24 15:48:30
20000488,20000619,2013-10-24 15:54:19
20000159,20000327,2013-10-24 15:55:24
20000159,20000671,2013-10-24 15:55:57
20000159,20000482,2013-10-24 15:56:10
20000281,20000426,2013-10-24 15:57:51
20000542,20000588,2013-10-24 16:01:01
20000409,20000619,2013-10-24 16:02:07
20000446,20000486,2013-10-24 16:07:21
20000261,20000623,2013-10-24 16:08:12
20000001,20000621,2013-10-24 16:12:20
20000370,20000546,2013-10-24 16:12:22
20000252,20000486,2013-10-24 16:14:05
20000455,20000486,2013-10-24 16:15:06
20000131,20000337,2013-10-24 16:19:05
20000296,20000486,2013-10-24 16:21:36
20000651,20000681,2013-10-24 16:26:53
20000163,20000295,2013-10-24 16:46:16
20000163,20000547,2013-10-24 16:46:17
20000608,20000612,2013-10-24 16:49:55
20000311,20000406,2013-10-24 16:53:13
20000230,20000448,2013-10-24 16:53:53
20000463,20000676,2013-10-24 16:56:59
20000242,20000349,2013-10-24 16:58:00
20000326,20000657,2013-10-24 17:02:15
20000410,20000429,2013-10-24 17:04:37
20000572,20000577,2013-10-24 17:15:20
20000426,20000621,2013-10-24 17:20:54
20000098,20000604,2013-10-24 17:28:47
20000624,20000900,2013-10-24 17:32:59
20000268,20000407,2013-10-24 17:37:37
20000258,20000596,2013-10-24 17:45:39
20000307,20000476,2013-10-24 17:50:17
20000026,20000250,2013-10-24 17:52:19
20000341,20000497,2013-10-24 17:52:53
20000100,20000542,2013-10-24 17:53:23
20000094,20000419,2013-10-24 17:55:45
20000156,20000419,2013-10-24 17:57:45
20000362,20000624,2013-10-24 18:10:19
20000201,20000596,2013-10-24 18:39:24
20000327,20000633,2013-10-24 18:53:03
20000216,20000543,2013-10-24 18:55:17
20000111,20000476,2013-10-24 19:07:26
20000105,20000697,2013-10-24 19:08:01
20000105,20000542,2013-10-24 19:08:03
20000315,20000697,2013-10-24 19:08:16
20000315,20000625,2013-10-24 19:08:21
20000446,20000520,2013-10-24 19:23:18
20000356,20000594,2013-10-24 19:50:50
20000393,20000572,2013-10-24 19:51:03
20000356,20000393,2013-10-24 19:52:03
20000065,20000263,2013-10-24 19:59:20
20000514,20000594,2013-10-24 20:01:16
20000351,20000604,2013-10-24 20:05:17
20000067,20000326,2013-10-24 20:17:22
20000472,20000904,2013-10-24 20:17:26
20000403,20000476,2013-10-24 20:50:10
20000560,20000651,2013-10-24 20:56:24
20000362,20000653,2013-10-24 21:25:22
20000053,20000252,2013-10-24 21:32:42
20000235,20000542,2013-10-25 01:28:38
20000105,20000387,2013-10-25 02:33:26
20000042,20000476,2013-10-25 03:23:20
20000364,20000476,2013-10-25 03:23:33
20000112,20000245,2013-10-25 03:28:52
20000617,20000684,2013-10-25 03:36:16
20000009,20000603,2013-10-25 03:40:14
20000007,20000517,2013-10-25 04:05:11
20000067,20000367,2013-10-25 04:35:23
20000280,20000626,2013-10-25 04:40:57
20000112,20000160,2013-10-25 04:55:34
20000129,20000601,2013-10-25 04:56:31
20000320,20000497,2013-10-25 06:03:11
20000197,20000534,2013-10-25 06:05:39
20000397,20000488,2013-10-25 06:16:12
20000247,20000542,2013-10-25 06:35:26
20000174,20000460,2013-10-25 06:38:53
20000320,20000617,2013-10-25 06:42:46
20000113,20000589,2013-10-25 06:57:09
20000245,20000589,2013-10-25 07:12:58
20000395,20000468,2013-10-25 07:28:36
20000172,20000184,2013-10-25 07:35:30
20000496,20000534,2013-10-25 07:39:46
20000071,20000560,2013-10-25 07:54:31
20000042,20000397,2013-10-25 08:15:55
20000011,20000271,2013-10-25 08:19:49
20000047,20000111,2013-10-25 08:22:54
20000111,20000226,2013-10-25 08:29:34
20000257,20000333,2013-10-25 08:31:22
20000178,20000517,2013-10-25 08:31:25
20000172,20000557,2013-10-25 08:38:19
20000280,20000588,2013-10-25 08:39:52
20000066,20000588,2013-10-25 08:41:42
20000128,20000508,2013-10-25 08:44:11
20000334,20000577,2013-10-25 08:47:50
20000577,20000653,2013-10-25 08:47:54
20000007,20000386,2013-10-25 08:49:29
20000046,20000249,2013-10-25 08:49:58
20000046,20000623,2013-10-25 08:49:58
20000319,20000370,2013-10-25 08:52:16
20000007,20000095,2013-10-25 08:54:14
20000319,20000494,2013-10-25 08:55:45
20000045,20000324,2013-10-25 09:08:45
20000268,20000432,2013-10-25 09:09:55
20000112,20000255,2013-10-25 09:25:50
20000377,20000549,2013-10-25 09:29:32
20000486,20000518,2013-10-25 09:34:31
20000053,20000486,2013-10-25 09:37:21
20000450,20000481,2013-10-25 09:41:59
20000054,20000075,2013-10-25 09:43:00
20000058,20000620,2013-10-25 09:49:21
20000546,20000669,2013-10-25 09:56:07
20000013,20000676,2013-10-25 09:58:27
20000086,20000546,2013-10-25 10:03:33
20000376,20000472,2013-10-25 10:09:33
20000184,20000246,2013-10-25 10:11:06
20000188,20000662,2013-10-25 10:13:09
20000303,20000680,2013-10-25 10:22:11
20000012,20000126,2013-10-25 10:25:48
20000046,20000159,2013-10-25 10:29:48
20000307,20000432,2013-10-25 10:43:17
20000524,20000547,2013-10-25 10:45:16
20000222,20000594,2013-10-25 10:46:43
20000260,20000900,2013-10-25 10:48:05
20000086,20000305,2013-10-25 10:54:12
20000516,20000549,2013-10-25 10:55:01
20000360,20000904,2013-10-25 10:58:11
20000476,20000503,2013-10-25 11:03:37
20000131,20000671,2013-10-25 11:04:44
20000153,20000517,2013-10-25 11:15:22
